clip_id,Show,EpId,ClipId,Start,Stop,label,speaker,is_probably_host,clip_silhouette_score,SEP28k-E,SEP28k-T,SEP28k-D
MyStutteringLife_4_11,MyStutteringLife,4,11,19417920,19465920,fluent,Pedro Peña,True,0.5281956195831299,train,test,test
MyStutteringLife_4_12,MyStutteringLife,4,12,21100000,21148000,block,Pedro Peña,True,0.5846769213676453,train,test,test
MyStutteringLife_4_14,MyStutteringLife,4,14,2609280,2657280,fluent,Pedro Peña,True,0.525642991065979,train,test,test
MyStutteringLife_4_17,MyStutteringLife,4,17,31071200,31119200,block,Pedro Peña,True,0.3468085825443268,train,test,test
MyStutteringLife_4_19,MyStutteringLife,4,19,32905600,32953600,repetition,Pedro Peña,True,0.5449952483177185,train,test,test
MyStutteringLife_4_22,MyStutteringLife,4,22,35381760,35429760,block,Pedro Peña,True,0.482246994972229,train,test,test
MyStutteringLife_4_24,MyStutteringLife,4,24,37837760,37885760,fluent,Pedro Peña,True,0.565889298915863,train,test,test
MyStutteringLife_4_26,MyStutteringLife,4,26,38600800,38648800,fluent,Pedro Peña,True,0.5404573082923889,train,test,test
MyStutteringLife_4_28,MyStutteringLife,4,28,40329120,40377120,fluent,Pedro Peña,True,0.5622126460075378,train,test,test
MyStutteringLife_4_31,MyStutteringLife,4,31,45453440,45501440,block,Pedro Peña,True,0.4536844193935394,train,test,test
MyStutteringLife_4_32,MyStutteringLife,4,32,46604000,46652000,fluent,Pedro Peña,True,0.6285292506217957,train,test,test
MyStutteringLife_4_35,MyStutteringLife,4,35,56412960,56460960,fluent,Pedro Peña,True,0.5929569602012634,train,test,test
MyStutteringLife_4_36,MyStutteringLife,4,36,61822720,61870720,repetition,Pedro Peña,True,0.5325571894645691,train,test,test
MyStutteringLife_4_37,MyStutteringLife,4,37,61849120,61897120,fluent,Pedro Peña,True,0.4816929399967193,train,test,test
MyStutteringLife_4_38,MyStutteringLife,4,38,61879360,61927360,block,Pedro Peña,True,0.2681002020835876,train,test,test
MyStutteringLife_4_39,MyStutteringLife,4,39,6033440,6081440,fluent,Pedro Peña,True,0.5002670288085938,train,test,test
MyStutteringLife_5_0,MyStutteringLife,5,0,24480,72480,fluent,Pedro Peña,True,0.1322290152311325,train,test,test
MyStutteringLife_5_5,MyStutteringLife,5,5,127040,175040,fluent,Pedro Peña,True,0.0744603648781776,train,test,test
MyStutteringLife_5_7,MyStutteringLife,5,7,5972320,6020320,fluent,Pedro Peña,True,0.5870245695114136,train,test,test
MyStutteringLife_5_10,MyStutteringLife,5,10,7046560,7094560,fluent,Pedro Peña,True,0.4825046360492706,train,test,test
MyStutteringLife_5_11,MyStutteringLife,5,11,7121280,7169280,fluent,Pedro Peña,True,0.678382933139801,train,test,test
MyStutteringLife_5_12,MyStutteringLife,5,12,7923360,7971360,fluent,Pedro Peña,True,0.6663477420806885,train,test,test
MyStutteringLife_5_14,MyStutteringLife,5,14,8809440,8857440,interjection,Pedro Peña,True,0.6055741906166077,train,test,test
MyStutteringLife_5_23,MyStutteringLife,5,23,13455840,13503840,fluent,Pedro Peña,True,0.6317341923713684,train,test,test
MyStutteringLife_5_26,MyStutteringLife,5,26,14524320,14572320,fluent,Pedro Peña,True,0.6844104528427124,train,test,test
MyStutteringLife_5_28,MyStutteringLife,5,28,19873440,19921440,fluent,Pedro Peña,True,0.6377199292182922,train,test,test
MyStutteringLife_5_30,MyStutteringLife,5,30,20431200,20479200,fluent,Pedro Peña,True,0.6314401030540466,train,test,test
MyStutteringLife_5_33,MyStutteringLife,5,33,29397760,29445760,fluent,Pedro Peña,True,0.6163672804832458,train,test,test
MyStutteringLife_5_35,MyStutteringLife,5,35,30256160,30304160,fluent,Pedro Peña,True,0.5509946346282959,train,test,test
MyStutteringLife_5_36,MyStutteringLife,5,36,30326880,30374880,fluent,Pedro Peña,True,0.6511477828025818,train,test,test
MyStutteringLife_5_37,MyStutteringLife,5,37,2608960,2656960,fluent,Pedro Peña,True,0.6309483647346497,train,test,test
MyStutteringLife_5_38,MyStutteringLife,5,38,2818080,2866080,fluent,Pedro Peña,True,0.6698455214500427,train,test,test
MyStutteringLife_5_39,MyStutteringLife,5,39,2848160,2896160,fluent,Pedro Peña,True,0.6081607341766357,train,test,test
MyStutteringLife_6_1,MyStutteringLife,6,1,74134560,74182560,fluent,Pedro Peña,True,0.4481215476989746,train,test,test
MyStutteringLife_6_3,MyStutteringLife,6,3,12081280,12129280,fluent,Pedro Peña,True,0.4204613864421844,train,test,test
MyStutteringLife_6_5,MyStutteringLife,6,5,76591360,76639360,fluent,Pedro Peña,True,0.1503085941076278,train,test,test
MyStutteringLife_6_6,MyStutteringLife,6,6,12734240,12782240,fluent,Pedro Peña,True,0.4061930477619171,train,test,test
MyStutteringLife_6_11,MyStutteringLife,6,11,22506400,22554400,fluent,Pedro Peña,True,0.3112957775592804,train,test,test
MyStutteringLife_6_12,MyStutteringLife,6,12,22592640,22640640,prolongation,Pedro Peña,True,0.3628908991813659,train,test,test
MyStutteringLife_6_13,MyStutteringLife,6,13,23123520,23171520,prolongation,Pedro Peña,True,0.468822181224823,train,test,test
MyStutteringLife_6_14,MyStutteringLife,6,14,23175840,23223840,prolongation,Pedro Peña,True,0.4691323935985565,train,test,test
MyStutteringLife_6_18,MyStutteringLife,6,18,30472160,30520160,fluent,Pedro Peña,True,0.4863790571689605,train,test,test
MyStutteringLife_6_19,MyStutteringLife,6,19,30625280,30673280,fluent,Pedro Peña,True,0.5041975378990173,train,test,test
MyStutteringLife_6_21,MyStutteringLife,6,21,31967040,32015040,repetition,Pedro Peña,True,0.3617884218692779,train,test,test
MyStutteringLife_6_29,MyStutteringLife,6,29,48933920,48981920,fluent,Pedro Peña,True,0.5134419798851013,train,test,test
MyStutteringLife_6_32,MyStutteringLife,6,32,4467200,4515200,fluent,Pedro Peña,True,0.5239253044128418,train,test,test
MyStutteringLife_6_39,MyStutteringLife,6,39,66948800,66996800,fluent,Pedro Peña,True,0.596383273601532,train,test,test
MyStutteringLife_7_3,MyStutteringLife,7,3,51028800,51076800,repetition,Pedro Peña,True,0.6140404939651489,train,test,test
MyStutteringLife_7_4,MyStutteringLife,7,4,51053280,51101280,repetition,Pedro Peña,True,0.5614855289459229,train,test,test
MyStutteringLife_7_5,MyStutteringLife,7,5,51105760,51153760,fluent,Pedro Peña,True,0.6361895799636841,train,test,test
MyStutteringLife_7_7,MyStutteringLife,7,7,51575840,51623840,prolongation,Pedro Peña,True,0.6898839473724365,train,test,test
MyStutteringLife_7_8,MyStutteringLife,7,8,51601440,51649440,fluent,Pedro Peña,True,0.6589810252189636,train,test,test
MyStutteringLife_7_9,MyStutteringLife,7,9,52298880,52346880,fluent,Pedro Peña,True,0.5671969056129456,train,test,test
MyStutteringLife_7_14,MyStutteringLife,7,14,2313120,2361120,repetition,Pedro Peña,True,0.5038629174232483,train,test,test
MyStutteringLife_7_15,MyStutteringLife,7,15,2337600,2385600,fluent,Pedro Peña,True,0.2726094424724579,train,test,test
MyStutteringLife_7_18,MyStutteringLife,7,18,2471200,2519200,fluent,Pedro Peña,True,0.6861457228660583,train,test,test
MyStutteringLife_7_20,MyStutteringLife,7,20,2641600,2689600,fluent,Pedro Peña,True,0.6626043319702148,train,test,test
MyStutteringLife_7_21,MyStutteringLife,7,21,2668320,2716320,prolongation,Pedro Peña,True,0.6629723310470581,train,test,test
MyStutteringLife_7_22,MyStutteringLife,7,22,2757120,2805120,fluent,Pedro Peña,True,0.1266204565763473,train,test,test
MyStutteringLife_7_34,MyStutteringLife,7,34,3480960,3528960,fluent,Pedro Peña,True,0.48220095038414,train,test,test
MyStutteringLife_7_40,MyStutteringLife,7,40,3722400,3770400,repetition,Pedro Peña,True,0.5235908627510071,train,test,test
MyStutteringLife_7_41,MyStutteringLife,7,41,3749280,3797280,fluent,Pedro Peña,True,0.659845232963562,train,test,test
MyStutteringLife_7_47,MyStutteringLife,7,47,4655680,4703680,repetition,Pedro Peña,True,0.5579187870025635,train,test,test
MyStutteringLife_7_52,MyStutteringLife,7,52,1072640,1120640,repetition,Pedro Peña,True,0.3354732394218445,train,test,test
MyStutteringLife_7_53,MyStutteringLife,7,53,4979520,5027520,fluent,Pedro Peña,True,0.6058022975921631,train,test,test
MyStutteringLife_7_54,MyStutteringLife,7,54,5004000,5052000,fluent,Pedro Peña,True,0.6321794986724854,train,test,test
MyStutteringLife_7_56,MyStutteringLife,7,56,5080480,5128480,repetition,Pedro Peña,True,0.6349390149116516,train,test,test
MyStutteringLife_7_57,MyStutteringLife,7,57,5336160,5384160,fluent,Pedro Peña,True,0.4589832425117492,train,test,test
MyStutteringLife_7_60,MyStutteringLife,7,60,6794880,6842880,fluent,Pedro Peña,True,0.6787846088409424,train,test,test
MyStutteringLife_7_63,MyStutteringLife,7,63,8443840,8491840,fluent,Pedro Peña,True,0.5563622117042542,train,test,test
MyStutteringLife_7_64,MyStutteringLife,7,64,8468160,8516160,fluent,Pedro Peña,True,0.6321766972541809,train,test,test
MyStutteringLife_7_65,MyStutteringLife,7,65,8519680,8567680,interjection,Pedro Peña,True,0.5945929288864136,train,test,test
MyStutteringLife_7_66,MyStutteringLife,7,66,8542880,8590880,interjection,Pedro Peña,True,0.6683688759803772,train,test,test
MyStutteringLife_7_68,MyStutteringLife,7,68,8894880,8942880,fluent,Pedro Peña,True,0.6509258151054382,train,test,test
MyStutteringLife_7_69,MyStutteringLife,7,69,1091200,1139200,repetition,Pedro Peña,True,0.2450662851333618,train,test,test
MyStutteringLife_7_70,MyStutteringLife,7,70,9026400,9074400,prolongation,Pedro Peña,True,0.6598451137542725,train,test,test
MyStutteringLife_7_71,MyStutteringLife,7,71,9051840,9099840,prolongation,Pedro Peña,True,0.596198558807373,train,test,test
MyStutteringLife_7_74,MyStutteringLife,7,74,9218560,9266560,fluent,Pedro Peña,True,0.5876671671867371,train,test,test
MyStutteringLife_7_75,MyStutteringLife,7,75,9244640,9292640,fluent,Pedro Peña,True,0.635919451713562,train,test,test
MyStutteringLife_7_77,MyStutteringLife,7,77,9435680,9483680,fluent,Pedro Peña,True,0.6633144021034241,train,test,test
MyStutteringLife_7_78,MyStutteringLife,7,78,9574080,9622080,fluent,Pedro Peña,True,0.6784769296646118,train,test,test
MyStutteringLife_7_79,MyStutteringLife,7,79,9599360,9647360,fluent,Pedro Peña,True,0.663261353969574,train,test,test
MyStutteringLife_7_81,MyStutteringLife,7,81,9711680,9759680,fluent,Pedro Peña,True,0.4258411526679992,train,test,test
MyStutteringLife_7_82,MyStutteringLife,7,82,9874880,9922880,fluent,Pedro Peña,True,0.1341063231229782,train,test,test
MyStutteringLife_7_92,MyStutteringLife,7,92,17244480,17292480,block,Pedro Peña,True,0.5962448716163635,train,test,test
MyStutteringLife_7_97,MyStutteringLife,7,97,19716320,19764320,interjection,Pedro Peña,True,0.6003859043121338,train,test,test
MyStutteringLife_7_101,MyStutteringLife,7,101,24774560,24822560,repetition,Pedro Peña,True,0.6065610647201538,train,test,test
MyStutteringLife_7_102,MyStutteringLife,7,102,24801600,24849600,fluent,Pedro Peña,True,0.4238225519657135,train,test,test
MyStutteringLife_7_105,MyStutteringLife,7,105,25826080,25874080,repetition,Pedro Peña,True,0.6757740378379822,train,test,test
MyStutteringLife_7_106,MyStutteringLife,7,106,25850560,25898560,fluent,Pedro Peña,True,0.6103717684745789,train,test,test
MyStutteringLife_7_107,MyStutteringLife,7,107,26123360,26171360,fluent,Pedro Peña,True,0.6071901917457581,train,test,test
MyStutteringLife_7_108,MyStutteringLife,7,108,26147680,26195680,fluent,Pedro Peña,True,0.6205958724021912,train,test,test
MyStutteringLife_7_109,MyStutteringLife,7,109,26255040,26303040,fluent,Pedro Peña,True,0.6490528583526611,train,test,test
MyStutteringLife_7_110,MyStutteringLife,7,110,26280320,26328320,prolongation,Pedro Peña,True,0.6756902933120728,train,test,test
MyStutteringLife_7_112,MyStutteringLife,7,112,26346560,26394560,fluent,Pedro Peña,True,0.5935186743736267,train,test,test
MyStutteringLife_7_114,MyStutteringLife,7,114,26458400,26506400,repetition,Pedro Peña,True,0.6366523504257202,train,test,test
MyStutteringLife_7_116,MyStutteringLife,7,116,26585120,26633120,repetition,Pedro Peña,True,0.6039357781410217,train,test,test
MyStutteringLife_7_117,MyStutteringLife,7,117,26613760,26661760,fluent,Pedro Peña,True,0.6689530611038208,train,test,test
MyStutteringLife_7_118,MyStutteringLife,7,118,26780160,26828160,interjection,Pedro Peña,True,0.6735560894012451,train,test,test
MyStutteringLife_7_128,MyStutteringLife,7,128,31743360,31791360,block,Pedro Peña,True,0.5586698055267334,train,test,test
MyStutteringLife_7_129,MyStutteringLife,7,129,31771200,31819200,fluent,Pedro Peña,True,0.5306425094604492,train,test,test
MyStutteringLife_7_130,MyStutteringLife,7,130,32020640,32068640,fluent,Pedro Peña,True,0.6823853254318237,train,test,test
MyStutteringLife_7_131,MyStutteringLife,7,131,32044960,32092960,prolongation,Pedro Peña,True,0.645745038986206,train,test,test
MyStutteringLife_7_134,MyStutteringLife,7,134,32099200,32147200,repetition,Pedro Peña,True,0.5548186898231506,train,test,test
MyStutteringLife_7_138,MyStutteringLife,7,138,34020000,34068000,fluent,Pedro Peña,True,0.5974770188331604,train,test,test
MyStutteringLife_7_144,MyStutteringLife,7,144,36347040,36395040,prolongation,Pedro Peña,True,0.6001075506210327,train,test,test
MyStutteringLife_7_145,MyStutteringLife,7,145,36420960,36468960,fluent,Pedro Peña,True,0.6429111957550049,train,test,test
MyStutteringLife_7_146,MyStutteringLife,7,146,36445280,36493280,repetition,Pedro Peña,True,0.6217288374900818,train,test,test
MyStutteringLife_7_149,MyStutteringLife,7,149,36726400,36774400,fluent,Pedro Peña,True,0.6010775566101074,train,test,test
MyStutteringLife_7_150,MyStutteringLife,7,150,36751040,36799040,repetition,Pedro Peña,True,0.6159836649894714,train,test,test
MyStutteringLife_7_152,MyStutteringLife,7,152,36846720,36894720,repetition,Pedro Peña,True,0.536536693572998,train,test,test
MyStutteringLife_7_154,MyStutteringLife,7,154,36878080,36926080,fluent,Pedro Peña,True,0.523365318775177,train,test,test
MyStutteringLife_7_155,MyStutteringLife,7,155,38084000,38132000,fluent,Pedro Peña,True,0.6455451250076294,train,test,test
MyStutteringLife_7_156,MyStutteringLife,7,156,38109920,38157920,fluent,Pedro Peña,True,0.6744314432144165,train,test,test
MyStutteringLife_7_157,MyStutteringLife,7,157,38264800,38312800,repetition,Pedro Peña,True,0.5737105011940002,train,test,test
MyStutteringLife_7_158,MyStutteringLife,7,158,38288960,38336960,fluent,Pedro Peña,True,0.5551068186759949,train,test,test
MyStutteringLife_7_163,MyStutteringLife,7,163,40569120,40617120,repetition,Pedro Peña,True,0.2566468715667724,train,test,test
MyStutteringLife_7_173,MyStutteringLife,7,173,1983840,2031840,fluent,Pedro Peña,True,0.4713459610939026,train,test,test
MyStutteringLife_7_174,MyStutteringLife,7,174,43934720,43982720,repetition,Pedro Peña,True,0.3466294705867767,train,test,test
MyStutteringLife_7_176,MyStutteringLife,7,176,44648800,44696800,prolongation,Pedro Peña,True,0.6823118329048157,train,test,test
MyStutteringLife_7_178,MyStutteringLife,7,178,44726240,44774240,fluent,Pedro Peña,True,0.6326228976249695,train,test,test
MyStutteringLife_7_191,MyStutteringLife,7,191,48722080,48770080,fluent,Pedro Peña,True,0.6124715805053711,train,test,test
MyStutteringLife_8_4,MyStutteringLife,8,4,26651040,26699040,block,Pedro Peña,True,0.6054607033729553,train,test,test
MyStutteringLife_8_5,MyStutteringLife,8,5,3454080,3502080,fluent,Pedro Peña,True,0.5977416038513184,train,test,test
MyStutteringLife_8_7,MyStutteringLife,8,7,33216000,33264000,fluent,Pedro Peña,True,0.5008566975593567,train,test,test
MyStutteringLife_8_11,MyStutteringLife,8,11,38166080,38214080,fluent,Pedro Peña,True,0.5025948882102966,train,test,test
MyStutteringLife_8_12,MyStutteringLife,8,12,38193440,38241440,fluent,Pedro Peña,True,0.4863316714763641,train,test,test
MyStutteringLife_8_17,MyStutteringLife,8,17,47558400,47606400,fluent,Pedro Peña,True,0.5702612400054932,train,test,test
MyStutteringLife_8_18,MyStutteringLife,8,18,48223840,48271840,fluent,Pedro Peña,True,0.4960716962814331,train,test,test
MyStutteringLife_8_20,MyStutteringLife,8,20,49275360,49323360,interjection,Pedro Peña,True,0.3143523633480072,train,test,test
MyStutteringLife_8_21,MyStutteringLife,8,21,50638080,50686080,fluent,Pedro Peña,True,0.3559191524982452,train,test,test
MyStutteringLife_8_23,MyStutteringLife,8,23,55130400,55178400,fluent,Pedro Peña,True,0.38106569647789,train,test,test
MyStutteringLife_8_24,MyStutteringLife,8,24,55244800,55292800,repetition,Pedro Peña,True,0.5337076187133789,train,test,test
MyStutteringLife_8_25,MyStutteringLife,8,25,55313440,55361440,fluent,Pedro Peña,True,0.5215004682540894,train,test,test
MyStutteringLife_8_28,MyStutteringLife,8,28,56738560,56786560,fluent,Pedro Peña,True,0.547981858253479,train,test,test
MyStutteringLife_8_31,MyStutteringLife,8,31,58954240,59002240,fluent,Pedro Peña,True,0.4542088806629181,train,test,test
MyStutteringLife_8_34,MyStutteringLife,8,34,60148800,60196800,fluent,Pedro Peña,True,0.5725641846656799,train,test,test
MyStutteringLife_8_35,MyStutteringLife,8,35,60292000,60340000,repetition,Pedro Peña,True,0.5203743577003479,train,test,test
MyStutteringLife_9_1,MyStutteringLife,9,1,6389440,6437440,fluent,Pedro Peña,True,0.3548616766929626,train,test,test
MyStutteringLife_9_3,MyStutteringLife,9,3,6595360,6643360,fluent,Pedro Peña,True,0.3009424209594726,train,test,test
MyStutteringLife_9_4,MyStutteringLife,9,4,6623840,6671840,fluent,Pedro Peña,True,0.1865842938423156,train,test,test
MyStutteringLife_9_6,MyStutteringLife,9,6,6760640,6808640,fluent,Pedro Peña,True,0.3904632329940796,train,test,test
MyStutteringLife_9_7,MyStutteringLife,9,7,6933120,6981120,fluent,Pedro Peña,True,0.3115066289901733,train,test,test
MyStutteringLife_9_9,MyStutteringLife,9,9,11354240,11402240,fluent,Pedro Peña,True,0.1560981273651123,train,test,test
MyStutteringLife_9_12,MyStutteringLife,9,12,12115200,12163200,fluent,Pedro Peña,True,0.119386613368988,train,test,test
MyStutteringLife_9_15,MyStutteringLife,9,15,12566080,12614080,fluent,Pedro Peña,True,0.3787302672863006,train,test,test
MyStutteringLife_9_17,MyStutteringLife,9,17,5984640,6032640,fluent,Pedro Peña,True,0.2205397188663482,train,test,test
MyStutteringLife_9_22,MyStutteringLife,9,22,15275520,15323520,fluent,Pedro Peña,True,0.2593986093997955,train,test,test
MyStutteringLife_9_23,MyStutteringLife,9,23,17867040,17915040,fluent,Pedro Peña,True,0.1090760454535484,train,test,test
MyStutteringLife_9_39,MyStutteringLife,9,39,6268800,6316800,fluent,Pedro Peña,True,0.1181093454360961,train,test,test
MyStutteringLife_10_0,MyStutteringLife,10,0,1239040,1287040,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_2,MyStutteringLife,10,2,418080,466080,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_3,MyStutteringLife,10,3,2053600,2101600,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_4,MyStutteringLife,10,4,2140640,2188640,block,Pedro Peña,True,,train,test,test
MyStutteringLife_10_5,MyStutteringLife,10,5,2212160,2260160,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_6,MyStutteringLife,10,6,2328000,2376000,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_7,MyStutteringLife,10,7,2493120,2541120,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_9,MyStutteringLife,10,9,2917760,2965760,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_10,MyStutteringLife,10,10,3067200,3115200,repetition,Pedro Peña,True,,train,test,test
MyStutteringLife_10_11,MyStutteringLife,10,11,3250720,3298720,prolongation,Pedro Peña,True,,train,test,test
MyStutteringLife_10_12,MyStutteringLife,10,12,3311520,3359520,block,Pedro Peña,True,,train,test,test
MyStutteringLife_10_13,MyStutteringLife,10,13,3844640,3892640,prolongation,Pedro Peña,True,,train,test,test
MyStutteringLife_10_15,MyStutteringLife,10,15,762240,810240,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_16,MyStutteringLife,10,16,788000,836000,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_17,MyStutteringLife,10,17,4389760,4437760,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_18,MyStutteringLife,10,18,4507520,4555520,prolongation,Pedro Peña,True,,train,test,test
MyStutteringLife_10_19,MyStutteringLife,10,19,4532960,4580960,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_20,MyStutteringLife,10,20,4613920,4661920,prolongation,Pedro Peña,True,,train,test,test
MyStutteringLife_10_21,MyStutteringLife,10,21,4638400,4686400,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_22,MyStutteringLife,10,22,4712960,4760960,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_24,MyStutteringLife,10,24,4989760,5037760,repetition,Pedro Peña,True,,train,test,test
MyStutteringLife_10_27,MyStutteringLife,10,27,5389440,5437440,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_28,MyStutteringLife,10,28,5556320,5604320,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_29,MyStutteringLife,10,29,5582400,5630400,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_30,MyStutteringLife,10,30,5621600,5669600,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_31,MyStutteringLife,10,31,5675520,5723520,block,Pedro Peña,True,,train,test,test
MyStutteringLife_10_32,MyStutteringLife,10,32,6096960,6144960,block,Pedro Peña,True,,train,test,test
MyStutteringLife_10_33,MyStutteringLife,10,33,6465280,6513280,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_34,MyStutteringLife,10,34,6559840,6607840,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_35,MyStutteringLife,10,35,6603840,6651840,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_10_36,MyStutteringLife,10,36,6777920,6825920,repetition,Pedro Peña,True,,train,test,test
MyStutteringLife_10_37,MyStutteringLife,10,37,6804480,6852480,repetition,Pedro Peña,True,,train,test,test
MyStutteringLife_11_0,MyStutteringLife,11,0,13980480,14028480,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_1,MyStutteringLife,11,1,14033920,14081920,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_3,MyStutteringLife,11,3,1362560,1410560,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_4,MyStutteringLife,11,4,1458400,1506400,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_5,MyStutteringLife,11,5,2456160,2504160,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_6,MyStutteringLife,11,6,2676960,2724960,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_7,MyStutteringLife,11,7,2795360,2843360,prolongation,Pedro Peña,True,,train,test,test
MyStutteringLife_11_8,MyStutteringLife,11,8,3163840,3211840,prolongation,Pedro Peña,True,,train,test,test
MyStutteringLife_11_10,MyStutteringLife,11,10,3680960,3728960,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_11,MyStutteringLife,11,11,3792160,3840160,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_12,MyStutteringLife,11,12,3935520,3983520,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_13,MyStutteringLife,11,13,4146400,4194400,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_14,MyStutteringLife,11,14,4216000,4264000,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_15,MyStutteringLife,11,15,702400,750400,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_16,MyStutteringLife,11,16,5368000,5416000,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_17,MyStutteringLife,11,17,5473440,5521440,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_18,MyStutteringLife,11,18,5699680,5747680,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_19,MyStutteringLife,11,19,757600,805600,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_20,MyStutteringLife,11,20,6647680,6695680,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_21,MyStutteringLife,11,21,6995360,7043360,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_22,MyStutteringLife,11,22,7174240,7222240,block,Pedro Peña,True,,train,test,test
MyStutteringLife_11_23,MyStutteringLife,11,23,7341760,7389760,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_24,MyStutteringLife,11,24,7580480,7628480,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_25,MyStutteringLife,11,25,7610240,7658240,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_26,MyStutteringLife,11,26,7659520,7707520,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_27,MyStutteringLife,11,27,9823360,9871360,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_28,MyStutteringLife,11,28,9923200,9971200,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_29,MyStutteringLife,11,29,10314240,10362240,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_30,MyStutteringLife,11,30,10859200,10907200,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_31,MyStutteringLife,11,31,10884800,10932800,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_32,MyStutteringLife,11,32,11966080,12014080,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_33,MyStutteringLife,11,33,12131360,12179360,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_34,MyStutteringLife,11,34,12441600,12489600,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_35,MyStutteringLife,11,35,12520480,12568480,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_36,MyStutteringLife,11,36,12785280,12833280,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_37,MyStutteringLife,11,37,12810400,12858400,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_38,MyStutteringLife,11,38,12848160,12896160,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_11_39,MyStutteringLife,11,39,13919840,13967840,prolongation,Pedro Peña,True,,train,test,test
MyStutteringLife_12_3,MyStutteringLife,12,3,53774400,53822400,fluent,Pedro Peña,True,0.3276145458221435,train,test,test
MyStutteringLife_12_6,MyStutteringLife,12,6,3440960,3488960,block,Pedro Peña,True,0.3918070793151855,train,test,test
MyStutteringLife_12_7,MyStutteringLife,12,7,5563360,5611360,block,Pedro Peña,True,0.4173975884914398,train,test,test
MyStutteringLife_12_8,MyStutteringLife,12,8,6950560,6998560,fluent,Pedro Peña,True,0.5637968182563782,train,test,test
MyStutteringLife_12_10,MyStutteringLife,12,10,9800480,9848480,fluent,Pedro Peña,True,0.4177438020706177,train,test,test
MyStutteringLife_12_12,MyStutteringLife,12,12,11240000,11288000,prolongation,Pedro Peña,True,0.5247363448143005,train,test,test
MyStutteringLife_12_13,MyStutteringLife,12,13,11267680,11315680,fluent,Pedro Peña,True,0.3996926546096802,train,test,test
MyStutteringLife_12_15,MyStutteringLife,12,15,13497440,13545440,block,Pedro Peña,True,0.4597115814685821,train,test,test
MyStutteringLife_12_16,MyStutteringLife,12,16,14894080,14942080,fluent,Pedro Peña,True,0.4953676164150238,train,test,test
MyStutteringLife_12_17,MyStutteringLife,12,17,14999520,15047520,fluent,Pedro Peña,True,0.521758496761322,train,test,test
