clip_id,Show,EpId,ClipId,Start,Stop,label,speaker,is_probably_host,clip_silhouette_score,SEP28k-E,SEP28k-T,SEP28k-D
WomenWhoStutter_56_110,WomenWhoStutter,56,110,4637280,4685280,interjection,Pamela Mertz,True,0.6482311487197876,train,test,test
WomenWhoStutter_57_49,WomenWhoStutter,57,49,3984000,4032000,repetition,Pamela Mertz,True,0.5503551363945007,train,test,test
WomenWhoStutter_2_201,WomenWhoStutter,2,201,31667680,31715680,prolongation,Pamela Mertz,True,0.6374467611312866,train,test,test
StutteringIsCool_40_15,StutteringIsCool,40,15,8158240,8206240,prolongation,Daniele Rossi,True,0.5318982005119324,train,test,test
StutteringIsCool_10_18,StutteringIsCool,10,18,19184640,19232640,block,Daniele Rossi,True,,train,test,test
HeStutters_12_186,HeStutters,12,186,21822080,21870080,block,Pamela Mertz,True,0.532904863357544,train,test,test
HeStutters_19_1,HeStutters,19,1,45897120,45945120,block,Pamela Mertz,True,0.3802565634250641,train,test,test
WomenWhoStutter_26_17,WomenWhoStutter,26,17,8902560,8950560,block,Pamela Mertz,True,0.2468055039644241,train,test,test
HeStutters_7_28,HeStutters,7,28,32765280,32813280,fluent,Pamela Mertz,True,0.5766516327857971,train,test,test
WomenWhoStutter_19_136,WomenWhoStutter,19,136,17692960,17740960,block,Pamela Mertz,True,0.3398762941360473,train,test,test
WomenWhoStutter_30_36,WomenWhoStutter,30,36,2636480,2684480,block,Pamela Mertz,True,0.4597317576408386,train,test,test
WomenWhoStutter_88_210,WomenWhoStutter,88,210,42646080,42694080,repetition,Pamela Mertz,True,0.4052332639694214,train,test,test
StutteringIsCool_36_14,StutteringIsCool,36,14,4459040,4507040,interjection,Daniele Rossi,True,0.6729417443275452,train,test,test
WomenWhoStutter_2_80,WomenWhoStutter,2,80,13592160,13640160,block,Pamela Mertz,True,0.6271740198135376,train,test,test
HeStutters_18_72,HeStutters,18,72,10043360,10091360,repetition,Pamela Mertz,True,0.5020983219146729,train,test,test
HeStutters_1_91,HeStutters,1,91,39817440,39865440,prolongation,Pamela Mertz,True,0.4909912943840027,train,test,test
WomenWhoStutter_5_36,WomenWhoStutter,5,36,38804480,38852480,prolongation,Pamela Mertz,True,0.3841213881969452,train,test,test
HeStutters_6_186,HeStutters,6,186,10224320,10272320,prolongation,Pamela Mertz,True,0.6083082556724548,train,test,test
StutterTalk_33_168,StutterTalk,33,168,39916320,39964320,prolongation,Peter Reitzes,True,0.4396868050098419,train,test,test
WomenWhoStutter_98_16,WomenWhoStutter,98,16,7871840,7919840,repetition,Pamela Mertz,True,0.5516058206558228,train,test,test
WomenWhoStutter_19_105,WomenWhoStutter,19,105,1891520,1939520,fluent,Pamela Mertz,True,0.3530870378017425,train,test,test
StutteringIsCool_34_162,StutteringIsCool,34,162,4165440,4213440,repetition,Daniele Rossi,True,0.2738450169563293,train,test,test
WomenWhoStutter_39_223,WomenWhoStutter,39,223,28588640,28636640,fluent,Pamela Mertz,True,0.1544145047664642,train,test,test
WomenWhoStutter_99_6,WomenWhoStutter,99,6,32105120,32153120,repetition,Pamela Mertz,True,0.4749980866909027,train,test,test
StutteringIsCool_17_21,StutteringIsCool,17,21,12254400,12302400,fluent,Daniele Rossi,True,0.6350256204605103,train,test,test
StutteringIsCool_42_10,StutteringIsCool,42,10,24019840,24067840,block,Daniele Rossi,True,0.6941868662834167,train,test,test
HeStutters_19_75,HeStutters,19,75,21152640,21200640,fluent,Pamela Mertz,True,0.4617069065570831,train,test,test
MyStutteringLife_33_37,MyStutteringLife,33,37,5439360,5487360,fluent,Pedro Peña,True,,train,test,test
StutterTalk_4_12,StutterTalk,4,12,2260160,2308160,fluent,Peter Reitzes,True,0.6575532555580139,train,test,test
WomenWhoStutter_39_150,WomenWhoStutter,39,150,23898720,23946720,prolongation,Pamela Mertz,True,0.4547180533409118,train,test,test
StutterTalk_24_7,StutterTalk,24,7,31656480,31704480,fluent,Peter Reitzes,True,0.4134040772914886,train,test,test
HeStutters_1_63,HeStutters,1,63,34995840,35043840,prolongation,Pamela Mertz,True,0.4601806700229645,train,test,test
StutteringIsCool_41_15,StutteringIsCool,41,15,7127520,7175520,prolongation,Daniele Rossi,True,,train,test,test
MyStutteringLife_3_31,MyStutteringLife,3,31,45989120,46037120,prolongation,Pedro Peña,True,0.666841447353363,train,test,test
StutteringIsCool_3_6,StutteringIsCool,3,6,5084960,5132960,block,Daniele Rossi,True,0.4885439872741699,train,test,test
HeStutters_15_9,HeStutters,15,9,29883200,29931200,repetition,Pamela Mertz,True,0.5535430312156677,train,test,test
MyStutteringLife_32_35,MyStutteringLife,32,35,1389920,1437920,prolongation,Pedro Peña,True,,train,test,test
StutteringIsCool_40_0,StutteringIsCool,40,0,22396800,22444800,prolongation,Daniele Rossi,True,0.4883928596973419,train,test,test
MyStutteringLife_25_39,MyStutteringLife,25,39,26214880,26262880,interjection,Pedro Peña,True,0.5185689926147461,train,test,test
WomenWhoStutter_99_51,WomenWhoStutter,99,51,4443040,4491040,block,Pamela Mertz,True,0.5951312184333801,train,test,test
WomenWhoStutter_27_11,WomenWhoStutter,27,11,16076320,16124320,block,Pamela Mertz,True,0.5467292666435242,train,test,test
StutteringIsCool_77_29,StutteringIsCool,77,29,51261440,51309440,prolongation,Daniele Rossi,True,0.6024600267410278,train,test,test
HeStutters_18_67,HeStutters,18,67,9304480,9352480,interjection,Pamela Mertz,True,0.3559306263923645,train,test,test
WomenWhoStutter_19_167,WomenWhoStutter,19,167,20288960,20336960,block,Pamela Mertz,True,0.1832060515880584,train,test,test
HeStutters_15_27,HeStutters,15,27,3976320,4024320,prolongation,Pamela Mertz,True,0.4103473722934723,train,test,test
HeStutters_8_97,HeStutters,8,97,1713120,1761120,fluent,Pamela Mertz,True,0.4574131071567535,train,test,test
StutteringIsCool_34_115,StutteringIsCool,34,115,15284960,15332960,interjection,Daniele Rossi,True,0.2504574358463287,train,test,test
WomenWhoStutter_56_45,WomenWhoStutter,56,45,9108160,9156160,block,Pamela Mertz,True,0.3707799613475799,train,test,test
MyStutteringLife_23_42,MyStutteringLife,23,42,21900480,21948480,repetition,Pedro Peña,True,0.6156895756721497,train,test,test
WomenWhoStutter_71_36,WomenWhoStutter,71,36,33978560,34026560,interjection,Pamela Mertz,True,0.484459638595581,train,test,test
StutterTalk_6_103,StutterTalk,6,103,23792800,23840800,repetition,Peter Reitzes,True,0.0931056141853332,train,test,test
WomenWhoStutter_95_8,WomenWhoStutter,95,8,24058240,24106240,block,Pamela Mertz,True,0.2749905288219452,train,test,test
MyStutteringLife_34_34,MyStutteringLife,34,34,6360000,6408000,fluent,Pedro Peña,True,,train,test,test
StutterTalk_42_4,StutterTalk,42,4,6905280,6953280,block,Peter Reitzes,True,0.6206223964691162,train,test,test
StutteringIsCool_9_16,StutteringIsCool,9,16,21104480,21152480,fluent,Daniele Rossi,True,0.3776758909225464,train,test,test
WomenWhoStutter_57_140,WomenWhoStutter,57,140,12678240,12726240,fluent,Pamela Mertz,True,0.5295543670654297,train,test,test
WomenWhoStutter_11_27,WomenWhoStutter,11,27,1079040,1127040,block,Pamela Mertz,True,0.2626355588436126,train,test,test
WomenWhoStutter_20_39,WomenWhoStutter,20,39,34022560,34070560,fluent,Pamela Mertz,True,0.6033264994621277,train,test,test
HeStutters_12_65,HeStutters,12,65,3888160,3936160,prolongation,Pamela Mertz,True,0.4731453061103821,train,test,test
WomenWhoStutter_50_221,WomenWhoStutter,50,221,30316800,30364800,repetition,Pamela Mertz,True,0.4005093574523926,train,test,test
WomenWhoStutter_28_36,WomenWhoStutter,28,36,25084640,25132640,fluent,Pamela Mertz,True,0.5308769345283508,train,test,test
WomenWhoStutter_30_63,WomenWhoStutter,30,63,5550080,5598080,repetition,Pamela Mertz,True,0.5798642635345459,train,test,test
StutterTalk_43_6,StutterTalk,43,6,60047360,60095360,block,Peter Reitzes,True,0.5229893922805786,train,test,test
StutteringIsCool_51_20,StutteringIsCool,51,20,8194400,8242400,repetition,Daniele Rossi,True,,train,test,test
StutteringIsCool_58_18,StutteringIsCool,58,18,7987360,8035360,block,Daniele Rossi,True,0.4802919924259186,train,test,test
MyStutteringLife_32_54,MyStutteringLife,32,54,2759040,2807040,prolongation,Pedro Peña,True,,train,test,test
StutterTalk_47_26,StutterTalk,47,26,17664480,17712480,fluent,Peter Reitzes,True,0.5834914445877075,train,test,test
WomenWhoStutter_66_0,WomenWhoStutter,66,0,36255520,36303520,repetition,Pamela Mertz,True,0.4535353481769562,train,test,test
WomenWhoStutter_56_24,WomenWhoStutter,56,24,6401600,6449600,interjection,Pamela Mertz,True,0.5818886756896973,train,test,test
StutterTalk_33_170,StutterTalk,33,170,40989120,41037120,repetition,Peter Reitzes,True,0.4289427399635315,train,test,test
StutteringIsCool_52_32,StutteringIsCool,52,32,24890400,24938400,block,Daniele Rossi,True,0.4625852704048157,train,test,test
StutterTalk_23_23,StutterTalk,23,23,4021920,4069920,fluent,Peter Reitzes,True,0.429750919342041,train,test,test
MyStutteringLife_29_12,MyStutteringLife,29,12,2365920,2413920,block,Pedro Peña,True,,train,test,test
HeStutters_20_67,HeStutters,20,67,48594080,48642080,interjection,Pamela Mertz,True,0.3875692188739776,train,test,test
WomenWhoStutter_19_100,WomenWhoStutter,19,100,12629120,12677120,fluent,Pamela Mertz,True,0.5384438633918762,train,test,test
WomenWhoStutter_43_11,WomenWhoStutter,43,11,1876800,1924800,prolongation,Pamela Mertz,True,0.6756192445755005,train,test,test
HeStutters_5_165,HeStutters,5,165,32099040,32147040,interjection,Pamela Mertz,True,0.6598217487335205,train,test,test
MyStutteringLife_35_182,MyStutteringLife,35,182,44885440,44933440,interjection,Pedro Peña,True,,train,test,test
StutteringIsCool_71_16,StutteringIsCool,71,16,45452960,45500960,fluent,Daniele Rossi,True,0.5884309411048889,train,test,test
WomenWhoStutter_19_127,WomenWhoStutter,19,127,15762240,15810240,fluent,Pamela Mertz,True,0.1448502391576767,train,test,test
WomenWhoStutter_103_162,WomenWhoStutter,103,162,42632000,42680000,block,Pamela Mertz,True,0.532389760017395,train,test,test
HeStutters_2_115,HeStutters,2,115,13442080,13490080,interjection,Pamela Mertz,True,0.4057111740112304,train,test,test
HeStutters_19_170,HeStutters,19,170,43762720,43810720,fluent,Pamela Mertz,True,0.4522181153297424,train,test,test
MyStutteringLife_7_65,MyStutteringLife,7,65,8519680,8567680,interjection,Pedro Peña,True,0.5945929288864136,train,test,test
WomenWhoStutter_19_113,WomenWhoStutter,19,113,13977280,14025280,block,Pamela Mertz,True,0.422324001789093,train,test,test
MyStutteringLife_32_62,MyStutteringLife,32,62,2967680,3015680,block,Pedro Peña,True,,train,test,test
WomenWhoStutter_34_141,WomenWhoStutter,34,141,18961440,19009440,block,Pamela Mertz,True,0.6072768568992615,train,test,test
StutteringIsCool_46_114,StutteringIsCool,46,114,18241280,18289280,fluent,Daniele Rossi,True,0.5493701100349426,train,test,test
WomenWhoStutter_8_39,WomenWhoStutter,8,39,3501920,3549920,repetition,Pamela Mertz,True,0.1931547969579696,train,test,test
HeStutters_1_135,HeStutters,1,135,2934400,2982400,interjection,Pamela Mertz,True,0.49093958735466,train,test,test
WomenWhoStutter_64_24,WomenWhoStutter,64,24,22033920,22081920,block,Pamela Mertz,True,0.5478414297103882,train,test,test
WomenWhoStutter_29_5,WomenWhoStutter,29,5,5452640,5500640,block,Pamela Mertz,True,0.5724132657051086,train,test,test
StutterTalk_33_15,StutterTalk,33,15,51100960,51148960,prolongation,Peter Reitzes,True,0.3949802219867706,train,test,test
WomenWhoStutter_55_21,WomenWhoStutter,55,21,16254080,16302080,block,Pamela Mertz,True,0.6439293026924133,train,test,test
WomenWhoStutter_34_42,WomenWhoStutter,34,42,5068320,5116320,repetition,Pamela Mertz,True,0.5840165019035339,train,test,test
WomenWhoStutter_5_2,WomenWhoStutter,5,2,45072480,45120480,repetition,Pamela Mertz,True,0.4985610246658325,train,test,test
MyStutteringLife_30_112,MyStutteringLife,30,112,5747520,5795520,fluent,Pedro Peña,True,,train,test,test
HeStutters_8_10,HeStutters,8,10,42128640,42176640,repetition,Pamela Mertz,True,0.4818430542945862,train,test,test
HeStutters_5_162,HeStutters,5,162,31927040,31975040,fluent,Pamela Mertz,True,0.5699322819709778,train,test,test
HeStutters_20_41,HeStutters,20,41,5312320,5360320,repetition,Pamela Mertz,True,0.3517415821552276,train,test,test
StutterTalk_25_185,StutterTalk,25,185,6558400,6606400,interjection,Peter Reitzes,True,0.4398251175880432,train,test,test
WomenWhoStutter_74_168,WomenWhoStutter,74,168,23479520,23527520,repetition,Pamela Mertz,True,0.660112202167511,train,test,test
MyStutteringLife_30_63,MyStutteringLife,30,63,3108320,3156320,fluent,Pedro Peña,True,,train,test,test
HeStutters_13_23,HeStutters,13,23,23081120,23129120,prolongation,Pamela Mertz,True,0.3855797350406647,train,test,test
StutterTalk_33_19,StutterTalk,33,19,52365120,52413120,block,Peter Reitzes,True,0.3985057473182678,train,test,test
WomenWhoStutter_103_134,WomenWhoStutter,103,134,34894560,34942560,block,Pamela Mertz,True,0.6067734956741333,train,test,test
WomenWhoStutter_99_197,WomenWhoStutter,99,197,26967520,27015520,prolongation,Pamela Mertz,True,0.5932979583740234,train,test,test
StutteringIsCool_46_14,StutteringIsCool,46,14,30492160,30540160,repetition,Daniele Rossi,True,0.5883374810218811,train,test,test
StutterTalk_32_5,StutterTalk,32,5,29479680,29527680,interjection,Peter Reitzes,True,0.3903259932994842,train,test,test
WomenWhoStutter_30_15,WomenWhoStutter,30,15,23131520,23179520,interjection,Pamela Mertz,True,0.5166535377502441,train,test,test
WomenWhoStutter_19_82,WomenWhoStutter,19,82,11012160,11060160,prolongation,Pamela Mertz,True,0.4985233247280121,train,test,test
HeStutters_5_22,HeStutters,5,22,4508160,4556160,interjection,Pamela Mertz,True,0.6124173998832703,train,test,test
WomenWhoStutter_94_19,WomenWhoStutter,94,19,17001280,17049280,interjection,Pamela Mertz,True,0.4426228702068329,train,test,test
MyStutteringLife_23_59,MyStutteringLife,23,59,31696800,31744800,fluent,Pedro Peña,True,0.6067429184913635,train,test,test
WomenWhoStutter_21_169,WomenWhoStutter,21,169,24335840,24383840,block,Pamela Mertz,True,0.5567845106124878,train,test,test
MyStutteringLife_7_101,MyStutteringLife,7,101,24774560,24822560,repetition,Pedro Peña,True,0.6065610647201538,train,test,test
WomenWhoStutter_98_10,WomenWhoStutter,98,10,3493280,3541280,repetition,Pamela Mertz,True,0.1763354688882827,train,test,test
StutterTalk_43_144,StutterTalk,43,144,40256000,40304000,prolongation,Peter Reitzes,True,0.3582273423671722,train,test,test
WomenWhoStutter_6_109,WomenWhoStutter,6,109,10674720,10722720,repetition,Pamela Mertz,True,0.3040967285633087,train,test,test
WomenWhoStutter_19_9,WomenWhoStutter,19,9,26764800,26812800,prolongation,Pamela Mertz,True,0.3940237462520599,train,test,test
WomenWhoStutter_23_26,WomenWhoStutter,23,26,11152160,11200160,block,Pamela Mertz,True,0.6661730408668518,train,test,test
StutterTalk_26_119,StutterTalk,26,119,49031360,49079360,interjection,Peter Reitzes,True,0.5465960502624512,train,test,test
StutterTalk_48_24,StutterTalk,48,24,32924800,32972800,interjection,Peter Reitzes,True,0.5899804830551147,train,test,test
WomenWhoStutter_19_98,WomenWhoStutter,19,98,12483840,12531840,block,Pamela Mertz,True,0.4427366554737091,train,test,test
StutteringIsCool_82_16,StutteringIsCool,82,16,13556000,13604000,prolongation,Daniele Rossi,True,0.5046923756599426,train,test,test
StutteringIsCool_82_3,StutteringIsCool,82,3,12675040,12723040,fluent,Daniele Rossi,True,0.4730385541915893,train,test,test
WomenWhoStutter_96_12,WomenWhoStutter,96,12,47992320,48040320,fluent,Pamela Mertz,True,0.5948240756988525,train,test,test
WomenWhoStutter_25_18,WomenWhoStutter,25,18,13966560,14014560,block,Pamela Mertz,True,0.6016392707824707,train,test,test
WomenWhoStutter_62_211,WomenWhoStutter,62,211,30152160,30200160,prolongation,Pamela Mertz,True,0.3430531322956085,train,test,test
HeStutters_6_67,HeStutters,6,67,35108000,35156000,interjection,Pamela Mertz,True,0.3961168825626373,train,test,test
StutteringIsCool_80_163,StutteringIsCool,80,163,17371360,17419360,fluent,Daniele Rossi,True,0.5581444501876831,train,test,test
StutterTalk_43_60,StutterTalk,43,60,16784480,16832480,interjection,Peter Reitzes,True,0.4673264026641845,train,test,test
WomenWhoStutter_0_177,WomenWhoStutter,0,177,1748800,1796800,prolongation,Pamela Mertz,True,-0.0003172655124217,train,test,test
HeStutters_21_122,HeStutters,21,122,19125440,19173440,repetition,Pamela Mertz,True,0.5938657522201538,train,test,test
StutteringIsCool_34_58,StutteringIsCool,34,58,10448960,10496960,interjection,Daniele Rossi,True,0.136067047715187,train,test,test
WomenWhoStutter_57_78,WomenWhoStutter,57,78,6047840,6095840,interjection,Pamela Mertz,True,0.4968515336513519,train,test,test
StutterTalk_21_22,StutterTalk,21,22,44404800,44452800,fluent,Peter Reitzes,True,0.574296236038208,train,test,test
WomenWhoStutter_57_41,WomenWhoStutter,57,41,2846880,2894880,repetition,Pamela Mertz,True,0.4545556306838989,train,test,test
MyStutteringLife_25_27,MyStutteringLife,25,27,11303200,11351200,interjection,Pedro Peña,True,0.4271329939365387,train,test,test
WomenWhoStutter_19_193,WomenWhoStutter,19,193,23406560,23454560,fluent,Pamela Mertz,True,0.4528301358222961,train,test,test
HeStutters_16_32,HeStutters,16,32,44976160,45024160,block,Pamela Mertz,True,0.3832857012748718,train,test,test
StutteringIsCool_56_13,StutteringIsCool,56,13,16133280,16181280,interjection,Daniele Rossi,True,0.3310555517673492,train,test,test
StutteringIsCool_12_12,StutteringIsCool,12,12,9056640,9104640,repetition,Daniele Rossi,True,0.253849983215332,train,test,test
StutteringIsCool_34_64,StutteringIsCool,34,64,10595840,10643840,repetition,Daniele Rossi,True,0.2589979171752929,train,test,test
WomenWhoStutter_19_58,WomenWhoStutter,19,58,7188000,7236000,prolongation,Pamela Mertz,True,0.3926603496074676,train,test,test
WomenWhoStutter_17_21,WomenWhoStutter,17,21,11077440,11125440,block,Pamela Mertz,True,0.2881552577018738,train,test,test
MyStutteringLife_35_194,MyStutteringLife,35,194,52941440,52989440,repetition,Pedro Peña,True,,train,test,test
WomenWhoStutter_107_32,WomenWhoStutter,107,32,20128640,20176640,repetition,Pamela Mertz,True,0.1106359437108039,train,test,test
StutteringIsCool_51_6,StutteringIsCool,51,6,19003840,19051840,fluent,Daniele Rossi,True,,train,test,test
HeStutters_20_69,HeStutters,20,69,48681440,48729440,interjection,Pamela Mertz,True,0.5540682673454285,train,test,test
WomenWhoStutter_107_39,WomenWhoStutter,107,39,29318240,29366240,block,Pamela Mertz,True,0.5057893395423889,train,test,test
StutteringIsCool_43_9,StutteringIsCool,43,9,43161120,43209120,repetition,Daniele Rossi,True,0.3430647552013397,train,test,test
WomenWhoStutter_42_200,WomenWhoStutter,42,200,1410880,1458880,prolongation,Pamela Mertz,True,0.4341004192829132,train,test,test
WomenWhoStutter_99_124,WomenWhoStutter,99,124,1914080,1962080,prolongation,Pamela Mertz,True,0.4966061413288116,train,test,test
WomenWhoStutter_19_29,WomenWhoStutter,19,29,32625600,32673600,prolongation,Pamela Mertz,True,0.5212483406066895,train,test,test
WomenWhoStutter_50_297,WomenWhoStutter,50,297,35840000,35888000,prolongation,Pamela Mertz,True,0.2732940018177032,train,test,test
HeStutters_20_113,HeStutters,20,113,11591040,11639040,repetition,Pamela Mertz,True,0.3722005486488342,train,test,test
StutteringIsCool_24_17,StutteringIsCool,24,17,17304000,17352000,repetition,Daniele Rossi,True,0.5852126479148865,train,test,test
HeStutters_6_137,HeStutters,6,137,46035520,46083520,block,Pamela Mertz,True,0.6309926509857178,train,test,test
WomenWhoStutter_81_62,WomenWhoStutter,81,62,13466880,13514880,repetition,Pamela Mertz,True,0.3312883973121643,train,test,test
WomenWhoStutter_21_154,WomenWhoStutter,21,154,3338560,3386560,repetition,Pamela Mertz,True,0.369169682264328,train,test,test
HeStutters_21_124,HeStutters,21,124,19743200,19791200,block,Pamela Mertz,True,0.370362639427185,train,test,test
StutteringIsCool_25_33,StutteringIsCool,25,33,15074400,15122400,fluent,Daniele Rossi,True,,train,test,test
MyStutteringLife_23_119,MyStutteringLife,23,119,38322560,38370560,interjection,Pedro Peña,True,0.4241295754909515,train,test,test
HeStutters_18_90,HeStutters,18,90,12267840,12315840,prolongation,Pamela Mertz,True,0.5458346009254456,train,test,test
MyStutteringLife_35_58,MyStutteringLife,35,58,14948320,14996320,fluent,Pedro Peña,True,,train,test,test
WomenWhoStutter_99_10,WomenWhoStutter,99,10,33136800,33184800,block,Pamela Mertz,True,0.3919370472431183,train,test,test
WomenWhoStutter_77_15,WomenWhoStutter,77,15,2226240,2274240,interjection,Pamela Mertz,True,0.5371943712234497,train,test,test
StutterTalk_33_126,StutterTalk,33,126,29278880,29326880,block,Peter Reitzes,True,0.4404033422470093,train,test,test
MyStutteringLife_37_24,MyStutteringLife,37,24,5351680,5399680,block,Pedro Peña,True,,train,test,test
HeStutters_12_117,HeStutters,12,117,10482720,10530720,prolongation,Pamela Mertz,True,0.5113536715507507,train,test,test
WomenWhoStutter_14_160,WomenWhoStutter,14,160,20822400,20870400,block,Pamela Mertz,True,0.6503169536590576,train,test,test
WomenWhoStutter_4_5,WomenWhoStutter,4,5,7926080,7974080,block,Pamela Mertz,True,0.3607948422431946,train,test,test
WomenWhoStutter_21_45,WomenWhoStutter,21,45,5984000,6032000,prolongation,Pamela Mertz,True,0.4758624732494354,train,test,test
WomenWhoStutter_38_35,WomenWhoStutter,38,35,30008480,30056480,prolongation,Pamela Mertz,True,0.4933106601238251,train,test,test
StutteringIsCool_82_90,StutteringIsCool,82,90,731520,779520,repetition,Daniele Rossi,True,0.2059339582920074,train,test,test
HeStutters_21_216,HeStutters,21,216,38394880,38442880,repetition,Pamela Mertz,True,0.3619242012500763,train,test,test
MyStutteringLife_17_11,MyStutteringLife,17,11,15394880,15442880,repetition,Pedro Peña,True,0.5558404922485352,train,test,test
WomenWhoStutter_74_106,WomenWhoStutter,74,106,14460800,14508800,fluent,Pamela Mertz,True,0.519178032875061,train,test,test
StutterTalk_50_7,StutterTalk,50,7,9336960,9384960,interjection,Peter Reitzes,True,0.4709770977497101,train,test,test
StutteringIsCool_25_9,StutteringIsCool,25,9,8702080,8750080,interjection,Daniele Rossi,True,,train,test,test
HeStutters_16_107,HeStutters,16,107,20596640,20644640,block,Pamela Mertz,True,0.4814797341823578,train,test,test
WomenWhoStutter_19_148,WomenWhoStutter,19,148,18772800,18820800,repetition,Pamela Mertz,True,0.5311923623085022,train,test,test
StutterTalk_36_14,StutterTalk,36,14,17019040,17067040,repetition,Peter Reitzes,True,0.3936521410942077,train,test,test
WomenWhoStutter_2_79,WomenWhoStutter,2,79,13562880,13610880,fluent,Pamela Mertz,True,0.6943889260292053,train,test,test
StutteringIsCool_31_14,StutteringIsCool,31,14,4967840,5015840,repetition,Daniele Rossi,True,,train,test,test
StutterTalk_26_164,StutterTalk,26,164,65506240,65554240,repetition,Peter Reitzes,True,0.5613358020782471,train,test,test
StutteringIsCool_4_38,StutteringIsCool,4,38,4888800,4936800,fluent,Daniele Rossi,True,0.3925615847110748,train,test,test
MyStutteringLife_23_124,MyStutteringLife,23,124,40752480,40800480,fluent,Pedro Peña,True,0.5946276783943176,train,test,test
StutterTalk_71_38,StutterTalk,71,38,20584640,20632640,fluent,Peter Reitzes,True,0.4976593554019928,train,test,test
WomenWhoStutter_0_93,WomenWhoStutter,0,93,39224480,39272480,prolongation,Pamela Mertz,True,0.3408955931663513,train,test,test
StutterTalk_45_4,StutterTalk,45,4,18728960,18776960,fluent,Peter Reitzes,True,0.43606036901474,train,test,test
MyStutteringLife_38_24,MyStutteringLife,38,24,45599040,45647040,prolongation,Pedro Peña,True,0.6081078052520752,train,test,test
WomenWhoStutter_65_18,WomenWhoStutter,65,18,13492320,13540320,prolongation,Pamela Mertz,True,0.3274828493595123,train,test,test
WomenWhoStutter_14_195,WomenWhoStutter,14,195,26318400,26366400,prolongation,Pamela Mertz,True,0.5998327136039734,train,test,test
HeStutters_1_163,HeStutters,1,163,15381440,15429440,repetition,Pamela Mertz,True,0.6069289445877075,train,test,test
WomenWhoStutter_42_116,WomenWhoStutter,42,116,4654720,4702720,repetition,Pamela Mertz,True,0.5678623914718628,train,test,test
WomenWhoStutter_66_5,WomenWhoStutter,66,5,38110720,38158720,block,Pamela Mertz,True,0.2399860769510269,train,test,test
WomenWhoStutter_84_22,WomenWhoStutter,84,22,24690400,24738400,prolongation,Pamela Mertz,True,0.4497275948524475,train,test,test
WomenWhoStutter_87_124,WomenWhoStutter,87,124,22894080,22942080,block,Pamela Mertz,True,0.2046702355146408,train,test,test
MyStutteringLife_35_89,MyStutteringLife,35,89,25785120,25833120,fluent,Pedro Peña,True,,train,test,test
WomenWhoStutter_99_226,WomenWhoStutter,99,226,30710400,30758400,fluent,Pamela Mertz,True,0.4328084886074066,train,test,test
StutterTalk_6_72,StutterTalk,6,72,19942560,19990560,interjection,Peter Reitzes,True,0.5638220310211182,train,test,test
HeStutters_6_81,HeStutters,6,81,37357280,37405280,block,Pamela Mertz,True,0.5401492118835449,train,test,test
WomenWhoStutter_14_83,WomenWhoStutter,14,83,12408320,12456320,block,Pamela Mertz,True,0.5616688132286072,train,test,test
WomenWhoStutter_50_306,WomenWhoStutter,50,306,36248320,36296320,block,Pamela Mertz,True,0.4372687339782715,train,test,test
WomenWhoStutter_1_110,WomenWhoStutter,1,110,22687520,22735520,interjection,Pamela Mertz,True,0.4878624081611633,train,test,test
MyStutteringLife_23_7,MyStutteringLife,23,7,10551040,10599040,repetition,Pedro Peña,True,0.5184191465377808,train,test,test
HeStutters_15_78,HeStutters,15,78,1320160,1368160,prolongation,Pamela Mertz,True,0.4204418957233429,train,test,test
StutterTalk_6_187,StutterTalk,6,187,41343360,41391360,interjection,Peter Reitzes,True,0.6038185954093933,train,test,test
StutterTalk_24_25,StutterTalk,24,25,69659840,69707840,fluent,Peter Reitzes,True,0.4416436553001404,train,test,test
StutterTalk_52_7,StutterTalk,52,7,28669600,28717600,repetition,Peter Reitzes,True,0.4526418447494507,train,test,test
WomenWhoStutter_87_24,WomenWhoStutter,87,24,5161440,5209440,block,Pamela Mertz,True,0.2642468810081482,train,test,test
StutteringIsCool_29_1,StutteringIsCool,29,1,24913120,24961120,prolongation,Daniele Rossi,True,0.6309194564819336,train,test,test
MyStutteringLife_23_9,MyStutteringLife,23,9,10639040,10687040,fluent,Pedro Peña,True,0.1057341992855072,train,test,test
WomenWhoStutter_88_154,WomenWhoStutter,88,154,29568480,29616480,fluent,Pamela Mertz,True,0.1926442682743072,train,test,test
StutteringIsCool_31_37,StutteringIsCool,31,37,1466240,1514240,interjection,Daniele Rossi,True,,train,test,test
HeStutters_15_26,HeStutters,15,26,3612800,3660800,prolongation,Pamela Mertz,True,0.5448500514030457,train,test,test
WomenWhoStutter_74_79,WomenWhoStutter,74,79,10965120,11013120,block,Pamela Mertz,True,0.4310490787029266,train,test,test
WomenWhoStutter_88_63,WomenWhoStutter,88,63,1422400,1470400,prolongation,Pamela Mertz,True,0.3243832290172577,train,test,test
HeStutters_5_195,HeStutters,5,195,42682080,42730080,repetition,Pamela Mertz,True,0.6110722422599792,train,test,test
StutteringIsCool_83_21,StutteringIsCool,83,21,4903680,4951680,interjection,Daniele Rossi,True,0.3182237148284912,train,test,test
HeStutters_8_159,HeStutters,8,159,34336960,34384960,repetition,Pamela Mertz,True,0.6759414076805115,train,test,test
HeStutters_21_108,HeStutters,21,108,16113920,16161920,repetition,Pamela Mertz,True,0.4965468347072601,train,test,test
